CMDLINE /opt/homebrew/Caskroom/miniforge/base/bin/python3.9 train.py
MEM 732.328125 1724702869.2107
MEM 732.328125 1724702869.3153
MEM 732.328125 1724702869.4205
MEM 732.328125 1724702869.5256
MEM 732.328125 1724702869.6308
MEM 732.328125 1724702869.7330
MEM 732.328125 1724702869.8382
MEM 732.328125 1724702869.9433
MEM 732.328125 1724702870.0484
MEM 732.328125 1724702870.1536
MEM 732.328125 1724702870.2587
MEM 732.328125 1724702870.3639
MEM 732.328125 1724702870.4690
MEM 732.328125 1724702870.5724
MEM 732.328125 1724702870.6776
MEM 732.328125 1724702870.7827
MEM 732.328125 1724702870.8878
MEM 732.328125 1724702870.9929
MEM 732.328125 1724702871.0934
MEM 732.328125 1724702871.1985
MEM 732.328125 1724702871.3037
MEM 732.328125 1724702871.4088
MEM 732.328125 1724702871.5139
MEM 732.328125 1724702871.6190
MEM 732.375000 1724702871.7242
MEM 732.375000 1724702871.8293
MEM 732.375000 1724702871.9344
MEM 732.390625 1724702872.0396
MEM 732.390625 1724702872.1411
MEM 732.390625 1724702872.2462
MEM 732.390625 1724702872.3514
MEM 732.390625 1724702872.4520
MEM 732.390625 1724702872.5559
MEM 732.390625 1724702872.6610
MEM 732.390625 1724702872.7662
MEM 732.390625 1724702872.8672
MEM 732.390625 1724702872.9723
MEM 732.390625 1724702873.0767
MEM 732.390625 1724702873.1819
MEM 732.390625 1724702873.2870
MEM 732.390625 1724702873.3921
MEM 732.390625 1724702873.4972
MEM 732.390625 1724702873.6024
MEM 732.390625 1724702873.7075
MEM 732.390625 1724702873.8127
MEM 732.390625 1724702873.9178
MEM 732.406250 1724702874.0215
MEM 732.406250 1724702874.1267
MEM 732.406250 1724702874.2318
MEM 732.406250 1724702874.3326
MEM 732.406250 1724702874.4378
MEM 732.406250 1724702874.5429
MEM 732.406250 1724702874.6481
MEM 732.406250 1724702874.7532
MEM 732.406250 1724702874.8583
MEM 732.406250 1724702874.9635
MEM 732.406250 1724702875.0686
MEM 732.406250 1724702875.1737
MEM 732.406250 1724702875.2745
MEM 732.406250 1724702875.3796
MEM 732.406250 1724702875.4847
MEM 732.406250 1724702875.5900
MEM 732.406250 1724702875.6951
MEM 732.406250 1724702875.7960
MEM 732.406250 1724702875.9011
MEM 732.406250 1724702876.0063
MEM 732.406250 1724702876.1114
MEM 732.406250 1724702876.2165
MEM 732.406250 1724702876.3217
MEM 732.406250 1724702876.4266
MEM 732.406250 1724702876.5318
MEM 732.406250 1724702876.6369
MEM 732.406250 1724702876.7420
MEM 732.421875 1724702876.8472
MEM 732.421875 1724702876.9523
MEM 732.421875 1724702877.0529
MEM 732.421875 1724702877.1580
MEM 732.421875 1724702877.2632
MEM 732.421875 1724702877.3683
MEM 732.421875 1724702877.4735
MEM 732.421875 1724702877.5786
MEM 732.421875 1724702877.6830
MEM 732.421875 1724702877.7881
MEM 732.421875 1724702877.8932
MEM 732.421875 1724702877.9984
MEM 732.421875 1724702878.1035
MEM 732.421875 1724702878.2087
MEM 732.421875 1724702878.3099
MEM 732.421875 1724702878.4150
MEM 732.421875 1724702878.5201
MEM 732.421875 1724702878.6210
MEM 732.421875 1724702878.7262
MEM 732.421875 1724702878.8313
MEM 732.437500 1724702878.9364
MEM 732.437500 1724702879.0415
MEM 732.437500 1724702879.1467
MEM 732.437500 1724702879.2498
MEM 732.437500 1724702879.3550
MEM 732.437500 1724702879.4601
MEM 732.437500 1724702879.5653
MEM 732.437500 1724702879.6704
MEM 732.437500 1724702879.7756
MEM 732.437500 1724702879.8807
MEM 732.437500 1724702879.9858
MEM 732.437500 1724702880.0909
MEM 732.437500 1724702880.1960
MEM 732.437500 1724702880.3011
MEM 732.437500 1724702880.4062
MEM 732.437500 1724702880.5114
MEM 732.437500 1724702880.6165
MEM 732.437500 1724702880.7216
MEM 732.437500 1724702880.8258
MEM 732.437500 1724702880.9309
MEM 732.437500 1724702881.0360
MEM 732.437500 1724702881.1412
MEM 732.437500 1724702881.2463
MEM 732.453125 1724702881.3514
MEM 732.453125 1724702881.4566
MEM 732.453125 1724702881.5617
MEM 732.453125 1724702881.6668
MEM 732.453125 1724702881.7719
MEM 732.453125 1724702881.8770
MEM 732.453125 1724702881.9822
MEM 732.453125 1724702882.0828
MEM 732.453125 1724702882.1880
MEM 732.453125 1724702882.2931
MEM 732.453125 1724702882.3958
MEM 732.453125 1724702882.5009
MEM 732.453125 1724702882.6061
MEM 732.453125 1724702882.7080
MEM 732.453125 1724702882.8132
MEM 732.453125 1724702882.9183
MEM 732.453125 1724702883.0234
MEM 732.453125 1724702883.1285
MEM 732.453125 1724702883.2322
MEM 732.453125 1724702883.3373
MEM 732.453125 1724702883.4425
MEM 732.453125 1724702883.5476
MEM 732.453125 1724702883.6527
MEM 732.453125 1724702883.7579
MEM 732.468750 1724702883.8631
MEM 732.468750 1724702883.9682
MEM 732.468750 1724702884.0733
MEM 732.468750 1724702884.1784
MEM 732.468750 1724702884.2835
MEM 732.468750 1724702884.3886
MEM 732.468750 1724702884.4937
MEM 732.468750 1724702884.5989
MEM 732.468750 1724702884.7040
MEM 732.468750 1724702884.8080
MEM 732.468750 1724702884.9131
MEM 732.468750 1724702885.0136
MEM 732.468750 1724702885.1188
MEM 732.468750 1724702885.2240
MEM 732.468750 1724702885.3291
MEM 732.468750 1724702885.4343
MEM 732.468750 1724702885.5395
MEM 732.468750 1724702885.6446
MEM 732.468750 1724702885.7497
MEM 732.468750 1724702885.8549
MEM 732.468750 1724702885.9600
MEM 732.468750 1724702886.0651
MEM 732.484375 1724702886.1702
MEM 732.484375 1724702886.2754
MEM 732.484375 1724702886.3805
MEM 732.484375 1724702886.4856
MEM 732.484375 1724702886.5907
MEM 732.484375 1724702886.6958
MEM 732.484375 1724702886.8010
MEM 732.484375 1724702886.9061
MEM 732.484375 1724702887.0113
MEM 732.484375 1724702887.1159
MEM 732.484375 1724702887.2211
MEM 732.484375 1724702887.3262
MEM 732.484375 1724702887.4315
MEM 732.484375 1724702887.5348
MEM 732.484375 1724702887.6378
MEM 732.484375 1724702887.7428
MEM 732.484375 1724702887.8479
MEM 732.484375 1724702887.9528
MEM 732.484375 1724702888.0573
MEM 732.484375 1724702888.1624
MEM 732.484375 1724702888.2644
MEM 732.484375 1724702888.3695
MEM 732.484375 1724702888.4747
MEM 732.484375 1724702888.5798
MEM 732.484375 1724702888.6825
MEM 732.484375 1724702888.7877
MEM 732.484375 1724702888.8928
MEM 732.484375 1724702888.9979
MEM 732.500000 1724702889.1031
MEM 732.500000 1724702889.2082
MEM 732.500000 1724702889.3133
MEM 732.500000 1724702889.4184
MEM 732.500000 1724702889.5235
MEM 732.500000 1724702889.6287
MEM 732.500000 1724702889.7338
MEM 732.500000 1724702889.8389
MEM 732.500000 1724702889.9440
MEM 732.500000 1724702890.0491
MEM 732.500000 1724702890.1542
MEM 732.500000 1724702890.2593
MEM 732.500000 1724702890.3645
MEM 732.500000 1724702890.4696
MEM 732.500000 1724702890.5748
MEM 732.500000 1724702890.6799
MEM 732.500000 1724702890.7850
MEM 732.500000 1724702890.8902
MEM 732.500000 1724702890.9953
MEM 732.500000 1724702891.1004
MEM 732.500000 1724702891.2056
MEM 732.500000 1724702891.3107
MEM 732.515625 1724702891.4140
MEM 732.515625 1724702891.5191
MEM 732.515625 1724702891.6243
MEM 732.515625 1724702891.7294
MEM 732.515625 1724702891.8317
MEM 732.515625 1724702891.9369
MEM 732.515625 1724702892.0420
MEM 732.515625 1724702892.1471
MEM 732.515625 1724702892.2522
MEM 732.515625 1724702892.3573
MEM 732.515625 1724702892.4624
MEM 732.515625 1724702892.5675
MEM 732.515625 1724702892.6726
MEM 732.515625 1724702892.7777
MEM 732.515625 1724702892.8828
MEM 732.515625 1724702892.9880
MEM 732.515625 1724702893.0931
MEM 732.515625 1724702893.1983
MEM 732.515625 1724702893.3035
MEM 732.515625 1724702893.4086
MEM 732.515625 1724702893.5138
MEM 732.515625 1724702893.6182
MEM 732.515625 1724702893.7213
MEM 732.515625 1724702893.8264
MEM 732.515625 1724702893.9316
MEM 732.515625 1724702894.0367
MEM 732.515625 1724702894.1386
MEM 732.515625 1724702894.2438
MEM 732.515625 1724702894.3489
MEM 732.515625 1724702894.4492
MEM 732.515625 1724702894.5543
MEM 732.515625 1724702894.6595
MEM 732.515625 1724702894.7646
MEM 732.468750 1724702894.8683
MEM 732.468750 1724702894.9688
MEM 732.468750 1724702895.0740
MEM 732.468750 1724702895.1791
MEM 732.468750 1724702895.2830
MEM 732.468750 1724702895.3881
MEM 732.468750 1724702895.4933
MEM 732.468750 1724702895.5984
MEM 732.484375 1724702895.7036
MEM 732.484375 1724702895.8088
MEM 732.484375 1724702895.9138
MEM 732.484375 1724702896.0189
MEM 732.484375 1724702896.1240
MEM 732.484375 1724702896.2292
MEM 732.484375 1724702896.3342
MEM 732.484375 1724702896.4394
MEM 732.484375 1724702896.5445
MEM 732.484375 1724702896.6496
MEM 732.484375 1724702896.7547
MEM 732.484375 1724702896.8599
MEM 732.484375 1724702896.9640
MEM 732.484375 1724702897.0692
MEM 732.484375 1724702897.1743
MEM 732.484375 1724702897.2794
MEM 732.484375 1724702897.3845
MEM 732.484375 1724702897.4895
MEM 732.484375 1724702897.5946
MEM 732.484375 1724702897.6984
MEM 732.484375 1724702897.8035
MEM 732.484375 1724702897.9087
MEM 732.484375 1724702898.0138
MEM 732.484375 1724702898.1189
MEM 732.484375 1724702898.2241
MEM 732.484375 1724702898.3292
MEM 732.500000 1724702898.4343
MEM 732.500000 1724702898.5394
MEM 732.500000 1724702898.6445
MEM 732.500000 1724702898.7496
MEM 732.500000 1724702898.8548
MEM 732.500000 1724702898.9599
MEM 732.500000 1724702899.0650
MEM 732.500000 1724702899.1702
MEM 732.500000 1724702899.2753
MEM 732.500000 1724702899.3804
MEM 732.500000 1724702899.4855
MEM 732.500000 1724702899.5907
MEM 732.500000 1724702899.6958
MEM 732.515625 1724702899.8009
MEM 732.515625 1724702899.9061
MEM 732.515625 1724702900.0112
MEM 732.515625 1724702900.1163
MEM 732.515625 1724702900.2214
MEM 732.515625 1724702900.3266
MEM 732.515625 1724702900.4316
MEM 732.515625 1724702900.5328
MEM 732.515625 1724702900.6379
MEM 732.515625 1724702900.7430
MEM 732.515625 1724702900.8481
MEM 732.515625 1724702900.9532
MEM 732.515625 1724702901.0584
MEM 732.515625 1724702901.1636
MEM 732.531250 1724702901.2687
MEM 732.531250 1724702901.3738
MEM 732.531250 1724702901.4789
MEM 732.531250 1724702901.5840
MEM 732.531250 1724702901.6891
MEM 732.531250 1724702901.7943
MEM 732.531250 1724702901.8994
MEM 732.531250 1724702902.0045
MEM 732.531250 1724702902.1096
MEM 732.531250 1724702902.2148
MEM 732.531250 1724702902.3186
MEM 732.531250 1724702902.4238
MEM 732.531250 1724702902.5289
MEM 732.531250 1724702902.6340
MEM 732.531250 1724702902.7392
MEM 732.531250 1724702902.8443
MEM 732.531250 1724702902.9494
MEM 732.531250 1724702903.0545
MEM 732.531250 1724702903.1597
MEM 732.531250 1724702903.2648
MEM 732.531250 1724702903.3699
MEM 732.531250 1724702903.4751
MEM 732.531250 1724702903.5802
MEM 732.531250 1724702903.6853
MEM 732.531250 1724702903.7905
MEM 732.531250 1724702903.8956
MEM 732.531250 1724702904.0007
MEM 732.531250 1724702904.1058
MEM 732.546875 1724702904.2109
MEM 732.546875 1724702904.3161
MEM 732.546875 1724702904.4192
MEM 732.546875 1724702904.5243
MEM 732.546875 1724702904.6284
MEM 732.546875 1724702904.7335
MEM 732.546875 1724702904.8387
MEM 732.546875 1724702904.9438
MEM 732.546875 1724702905.0490
MEM 732.546875 1724702905.1541
MEM 732.546875 1724702905.2592
MEM 732.546875 1724702905.3643
MEM 732.546875 1724702905.4694
MEM 732.546875 1724702905.5745
MEM 732.546875 1724702905.6797
MEM 732.546875 1724702905.7848
MEM 732.546875 1724702905.8899
MEM 732.546875 1724702905.9950
MEM 732.546875 1724702906.1001
MEM 732.546875 1724702906.2052
MEM 732.546875 1724702906.3104
MEM 732.546875 1724702906.4155
MEM 732.546875 1724702906.5193
MEM 732.546875 1724702906.6244
MEM 732.546875 1724702906.7295
MEM 732.546875 1724702906.8346
MEM 732.546875 1724702906.9397
MEM 732.562500 1724702907.0449
MEM 732.562500 1724702907.1500
MEM 732.562500 1724702907.2551
MEM 732.562500 1724702907.3603
MEM 732.562500 1724702907.4654
MEM 732.562500 1724702907.5705
MEM 732.562500 1724702907.6757
MEM 732.562500 1724702907.7808
MEM 732.562500 1724702907.8859
MEM 732.562500 1724702907.9910
MEM 732.562500 1724702908.0961
MEM 732.562500 1724702908.2012
MEM 732.562500 1724702908.3063
MEM 732.562500 1724702908.4114
MEM 732.562500 1724702908.5165
MEM 732.562500 1724702908.6216
MEM 732.562500 1724702908.7230
MEM 732.562500 1724702908.8281
MEM 732.562500 1724702908.9332
MEM 732.562500 1724702909.0383
MEM 732.562500 1724702909.1434
MEM 732.562500 1724702909.2485
MEM 732.562500 1724702909.3536
MEM 732.562500 1724702909.4587
MEM 732.578125 1724702909.5639
MEM 732.578125 1724702909.6690
MEM 732.562500 1724702909.7741
MEM 732.562500 1724702909.8768
MEM 732.562500 1724702909.9819
MEM 732.562500 1724702910.0870
MEM 732.562500 1724702910.1921
MEM 732.562500 1724702910.2972
MEM 732.562500 1724702910.4024
MEM 732.562500 1724702910.5075
MEM 732.562500 1724702910.6126
MEM 732.562500 1724702910.7178
MEM 732.562500 1724702910.8229
MEM 732.562500 1724702910.9272
MEM 732.562500 1724702911.0295
MEM 732.562500 1724702911.1346
MEM 732.562500 1724702911.2397
MEM 732.562500 1724702911.3448
MEM 732.562500 1724702911.4500
MEM 732.562500 1724702911.5551
MEM 732.562500 1724702911.6602
MEM 732.562500 1724702911.7654
MEM 732.562500 1724702911.8705
MEM 732.578125 1724702911.9756
MEM 732.578125 1724702912.0764
MEM 732.578125 1724702912.1815
MEM 732.578125 1724702912.2866
MEM 732.578125 1724702912.3918
MEM 732.578125 1724702912.4969
MEM 732.578125 1724702912.6020
MEM 732.578125 1724702912.7071
MEM 732.578125 1724702912.8122
MEM 732.578125 1724702912.9173
MEM 732.578125 1724702913.0225
MEM 732.578125 1724702913.1276
MEM 732.578125 1724702913.2327
MEM 732.578125 1724702913.3378
MEM 732.578125 1724702913.4430
MEM 732.578125 1724702913.5481
MEM 732.578125 1724702913.6532
MEM 732.578125 1724702913.7583
MEM 732.578125 1724702913.8634
MEM 732.578125 1724702913.9681
MEM 732.578125 1724702914.0732
MEM 732.593750 1724702914.1783
MEM 732.593750 1724702914.2830
MEM 732.593750 1724702914.3881
MEM 732.593750 1724702914.4932
MEM 732.593750 1724702914.5983
MEM 732.593750 1724702914.7034
MEM 732.593750 1724702914.8085
MEM 732.593750 1724702914.9137
MEM 732.593750 1724702915.0188
MEM 732.593750 1724702915.1195
MEM 732.593750 1724702915.2247
MEM 732.593750 1724702915.3298
MEM 732.593750 1724702915.4349
MEM 732.593750 1724702915.5400
MEM 732.593750 1724702915.6451
MEM 732.593750 1724702915.7503
MEM 732.593750 1724702915.8554
MEM 732.593750 1724702915.9606
MEM 732.593750 1724702916.0657
MEM 732.593750 1724702916.1708
MEM 732.593750 1724702916.2759
MEM 732.593750 1724702916.3810
MEM 732.593750 1724702916.4861
MEM 732.593750 1724702916.5912
MEM 732.593750 1724702916.6964
MEM 732.593750 1724702916.8015
MEM 732.593750 1724702916.9067
MEM 732.593750 1724702917.0118
MEM 732.609375 1724702917.1170
MEM 732.609375 1724702917.2221
MEM 732.625000 1724702917.3273
MEM 732.625000 1724702917.4320
MEM 732.625000 1724702917.5323
MEM 732.625000 1724702917.6375
MEM 732.625000 1724702917.7426
MEM 732.625000 1724702917.8478
MEM 732.625000 1724702917.9530
MEM 732.625000 1724702918.0581
MEM 732.625000 1724702918.1633
MEM 732.625000 1724702918.2684
MEM 732.625000 1724702918.3736
MEM 732.625000 1724702918.4787
MEM 732.625000 1724702918.5839
MEM 732.625000 1724702918.6891
MEM 732.625000 1724702918.7926
MEM 732.625000 1724702918.8977
MEM 732.625000 1724702918.9997
MEM 732.625000 1724702919.1048
MEM 732.625000 1724702919.2079
MEM 732.625000 1724702919.3130
MEM 732.625000 1724702919.4182
MEM 732.625000 1724702919.5234
MEM 732.640625 1724702919.6243
MEM 732.640625 1724702919.7294
MEM 732.640625 1724702919.8346
MEM 732.640625 1724702919.9382
MEM 732.640625 1724702920.0433
MEM 732.640625 1724702920.1482
MEM 732.640625 1724702920.2534
MEM 732.640625 1724702920.3585
MEM 732.640625 1724702920.4604
MEM 732.640625 1724702920.5655
MEM 732.640625 1724702920.6706
MEM 732.640625 1724702920.7758
MEM 732.640625 1724702920.8809
MEM 732.640625 1724702920.9860
MEM 732.640625 1724702921.0911
MEM 732.640625 1724702921.1963
MEM 732.640625 1724702921.3014
MEM 732.640625 1724702921.4065
MEM 732.640625 1724702921.5118
MEM 732.640625 1724702921.6165
MEM 732.640625 1724702921.7213
MEM 732.640625 1724702921.8264
MEM 732.640625 1724702921.9316
MEM 732.640625 1724702922.0326
MEM 732.656250 1724702922.1378
MEM 732.656250 1724702922.2429
MEM 732.656250 1724702922.3480
MEM 732.656250 1724702922.4532
MEM 732.656250 1724702922.5583
MEM 732.656250 1724702922.6635
MEM 732.656250 1724702922.7685
MEM 732.656250 1724702922.8725
MEM 732.656250 1724702922.9777
MEM 732.656250 1724702923.0828
MEM 732.656250 1724702923.1830
MEM 732.656250 1724702923.2881
MEM 732.656250 1724702923.3932
MEM 732.656250 1724702923.4983
MEM 732.656250 1724702923.6021
MEM 732.656250 1724702923.7073
MEM 732.656250 1724702923.8124
MEM 732.656250 1724702923.9175
MEM 732.656250 1724702924.0227
MEM 732.671875 1724702924.1278
MEM 732.671875 1724702924.2329
MEM 732.671875 1724702924.3381
MEM 732.671875 1724702924.4423
MEM 732.671875 1724702924.5474
MEM 732.671875 1724702924.6526
MEM 732.671875 1724702924.7577
MEM 732.671875 1724702924.8629
MEM 732.671875 1724702924.9680
MEM 732.671875 1724702925.0731
MEM 732.671875 1724702925.1738
MEM 732.671875 1724702925.2789
MEM 732.671875 1724702925.3840
MEM 732.671875 1724702925.4892
MEM 732.671875 1724702925.5943
MEM 732.671875 1724702925.6989
MEM 732.671875 1724702925.8040
MEM 732.671875 1724702925.9091
MEM 732.671875 1724702926.0142
MEM 732.671875 1724702926.1194
MEM 732.671875 1724702926.2245
MEM 732.671875 1724702926.3296
MEM 732.671875 1724702926.4347
MEM 732.671875 1724702926.5398
MEM 732.671875 1724702926.6449
MEM 732.671875 1724702926.7501
MEM 732.687500 1724702926.8551
MEM 732.687500 1724702926.9603
MEM 732.687500 1724702927.0654
MEM 732.687500 1724702927.1705
MEM 732.687500 1724702927.2756
MEM 732.687500 1724702927.3807
MEM 732.687500 1724702927.4829
MEM 732.687500 1724702927.5880
MEM 732.687500 1724702927.6931
MEM 732.687500 1724702927.7982
MEM 732.687500 1724702927.9034
MEM 732.687500 1724702928.0086
MEM 732.687500 1724702928.1137
MEM 732.687500 1724702928.2188
MEM 732.687500 1724702928.3239
MEM 732.687500 1724702928.4291
MEM 732.687500 1724702928.5342
MEM 732.687500 1724702928.6393
MEM 732.687500 1724702928.7445
MEM 732.687500 1724702928.8496
MEM 732.687500 1724702928.9547
MEM 732.687500 1724702929.0599
MEM 732.703125 1724702929.1650
MEM 732.703125 1724702929.2701
MEM 732.703125 1724702929.3753
MEM 732.703125 1724702929.4804
MEM 732.703125 1724702929.5827
MEM 732.703125 1724702929.6842
MEM 732.703125 1724702929.7893
MEM 732.703125 1724702929.8944
MEM 732.703125 1724702929.9995
MEM 732.703125 1724702930.1046
MEM 732.703125 1724702930.2097
MEM 732.703125 1724702930.3148
MEM 732.703125 1724702930.4200
MEM 732.703125 1724702930.5251
MEM 732.703125 1724702930.6302
MEM 732.703125 1724702930.7353
MEM 732.703125 1724702930.8405
MEM 732.703125 1724702930.9456
MEM 732.703125 1724702931.0507
MEM 732.703125 1724702931.1521
MEM 732.703125 1724702931.2572
MEM 732.703125 1724702931.3623
MEM 732.703125 1724702931.4674
MEM 732.703125 1724702931.5725
MEM 732.703125 1724702931.6777
MEM 732.703125 1724702931.7828
MEM 732.703125 1724702931.8879
MEM 732.703125 1724702931.9930
MEM 732.718750 1724702932.0982
MEM 732.718750 1724702932.2003
MEM 732.718750 1724702932.3054
MEM 732.718750 1724702932.4105
MEM 732.718750 1724702932.5157
MEM 732.718750 1724702932.6180
MEM 732.718750 1724702932.7231
MEM 732.718750 1724702932.8283
MEM 732.718750 1724702932.9334
MEM 732.718750 1724702933.0385
MEM 732.718750 1724702933.1436
MEM 732.718750 1724702933.2480
MEM 732.718750 1724702933.3531
MEM 732.718750 1724702933.4582
MEM 732.718750 1724702933.5633
MEM 732.718750 1724702933.6685
MEM 732.718750 1724702933.7732
MEM 732.718750 1724702933.8784
MEM 732.718750 1724702933.9834
MEM 732.718750 1724702934.0886
MEM 732.718750 1724702934.1900
MEM 732.718750 1724702934.2952
MEM 732.718750 1724702934.3970
MEM 732.718750 1724702934.5012
MEM 732.734375 1724702934.6063
MEM 732.734375 1724702934.7114
MEM 732.734375 1724702934.8165
MEM 732.734375 1724702934.9216
MEM 732.734375 1724702935.0267
MEM 732.734375 1724702935.1319
MEM 732.734375 1724702935.2370
MEM 732.734375 1724702935.3421
MEM 732.734375 1724702935.4472
MEM 732.734375 1724702935.5523
MEM 732.734375 1724702935.6574
MEM 732.734375 1724702935.7626
MEM 732.734375 1724702935.8677
MEM 732.734375 1724702935.9728
MEM 732.734375 1724702936.0779
MEM 732.734375 1724702936.1824
MEM 732.734375 1724702936.2875
MEM 732.734375 1724702936.3927
MEM 732.734375 1724702936.4937
MEM 732.734375 1724702936.5989
MEM 732.734375 1724702936.7040
MEM 732.734375 1724702936.8084
MEM 732.734375 1724702936.9135
MEM 732.750000 1724702937.0186
MEM 732.750000 1724702937.1238
MEM 732.765625 1724702937.2289
MEM 732.765625 1724702937.3340
MEM 732.765625 1724702937.4392
MEM 732.765625 1724702937.5443
MEM 732.765625 1724702937.6462
MEM 732.765625 1724702937.7514
MEM 732.765625 1724702937.8528
MEM 732.765625 1724702937.9579
MEM 732.765625 1724702938.0630
MEM 732.765625 1724702938.1682
MEM 732.765625 1724702938.2734
MEM 732.765625 1724702938.3781
MEM 732.765625 1724702938.4817
MEM 732.781250 1724702938.5869
MEM 732.781250 1724702938.6920
MEM 732.781250 1724702938.7972
MEM 732.781250 1724702938.9016
MEM 732.781250 1724702939.0068
MEM 732.781250 1724702939.1120
MEM 732.781250 1724702939.2122
MEM 732.781250 1724702939.3154
MEM 732.781250 1724702939.4206
MEM 732.781250 1724702939.5229
MEM 732.796875 1724702939.6276
MEM 732.796875 1724702939.7327
MEM 732.796875 1724702939.8379
MEM 732.796875 1724702939.9430
MEM 732.796875 1724702940.0476
MEM 732.796875 1724702940.1527
MEM 732.796875 1724702940.2579
MEM 732.796875 1724702940.3630
MEM 732.796875 1724702940.4674
MEM 732.796875 1724702940.5682
MEM 732.796875 1724702940.6734
MEM 732.796875 1724702940.7776
MEM 732.796875 1724702940.8827
MEM 732.796875 1724702940.9879
MEM 732.796875 1724702941.0931
MEM 732.796875 1724702941.1977
MEM 732.796875 1724702941.3029
MEM 732.796875 1724702941.4080
MEM 732.796875 1724702941.5132
MEM 732.796875 1724702941.6176
MEM 732.796875 1724702941.7227
MEM 732.796875 1724702941.8279
MEM 732.796875 1724702941.9330
MEM 732.796875 1724702942.0381
MEM 732.812500 1724702942.1432
MEM 732.812500 1724702942.2484
MEM 732.812500 1724702942.3535
MEM 732.812500 1724702942.4586
MEM 732.812500 1724702942.5638
MEM 732.812500 1724702942.6689
MEM 732.812500 1724702942.7734
MEM 732.812500 1724702942.8786
MEM 732.812500 1724702942.9822
MEM 732.812500 1724702943.0873
MEM 732.812500 1724702943.1925
MEM 732.812500 1724702943.2943
MEM 732.906250 1724702943.3995
MEM 732.906250 1724702943.5046
MEM 732.906250 1724702943.6091
MEM 732.906250 1724702943.7143
MEM 732.906250 1724702943.8166
MEM 732.906250 1724702943.9218
MEM 732.906250 1724702944.0239
MEM 732.906250 1724702944.1276
MEM 732.906250 1724702944.2327
MEM 732.921875 1724702944.3378
MEM 732.921875 1724702944.4432
MEM 733.671875 1724702944.5484
MEM 733.828125 1724702944.6537
MEM 733.828125 1724702944.7590
MEM 734.484375 1724702944.8644
MEM 734.875000 1724702944.9696
MEM 734.875000 1724702945.0748
MEM 735.500000 1724702945.1777
MEM 735.500000 1724702945.2824
MEM 735.500000 1724702945.3876
MEM 735.546875 1724702945.4928
MEM 735.546875 1724702945.5974
MEM 735.546875 1724702945.7023
MEM 735.562500 1724702945.8074
MEM 735.562500 1724702945.9126
MEM 735.593750 1724702946.0177
MEM 735.593750 1724702946.1229
MEM 735.593750 1724702946.2280
MEM 735.609375 1724702946.3305
MEM 735.609375 1724702946.4308
MEM 735.609375 1724702946.5359
MEM 736.015625 1724702946.6411
MEM 736.015625 1724702946.7463
MEM 736.015625 1724702946.8478
MEM 736.015625 1724702946.9485
MEM 736.015625 1724702947.0537
MEM 736.015625 1724702947.1590
MEM 736.015625 1724702947.2635
MEM 736.015625 1724702947.3687
MEM 736.046875 1724702947.4740
MEM 736.046875 1724702947.5778
MEM 736.046875 1724702947.6830
MEM 736.046875 1724702947.7882
MEM 736.046875 1724702947.8935
MEM 736.046875 1724702947.9944
MEM 736.046875 1724702948.0996
MEM 736.046875 1724702948.2038
MEM 736.062500 1724702948.3089
MEM 736.062500 1724702948.4141
MEM 736.062500 1724702948.5192
MEM 736.093750 1724702948.6226
MEM 736.093750 1724702948.7277
MEM 736.109375 1724702948.8328
MEM 736.109375 1724702948.9379
MEM 736.109375 1724702949.0430
MEM 736.125000 1724702949.1481
MEM 736.125000 1724702949.2533
MEM 736.125000 1724702949.3584
MEM 736.125000 1724702949.4635
MEM 736.125000 1724702949.5686
MEM 736.156250 1724702949.6738
MEM 736.156250 1724702949.7790
MEM 736.156250 1724702949.8825
MEM 736.171875 1724702949.9831
MEM 736.171875 1724702950.0867
MEM 736.187500 1724702950.1918
MEM 736.187500 1724702950.2969
MEM 736.187500 1724702950.4020
MEM 736.187500 1724702950.5071
MEM 736.187500 1724702950.6122
MEM 736.203125 1724702950.7173
MEM 736.203125 1724702950.8224
MEM 736.203125 1724702950.9275
MEM 736.218750 1724702951.0323
MEM 736.218750 1724702951.1374
MEM 736.218750 1724702951.2426
MEM 736.218750 1724702951.3457
MEM 736.218750 1724702951.4508
MEM 736.218750 1724702951.5559
MEM 736.218750 1724702951.6610
MEM 736.218750 1724702951.7661
MEM 736.218750 1724702951.8713
MEM 736.218750 1724702951.9765
MEM 736.265625 1724702952.0777
MEM 736.265625 1724702952.1818
MEM 736.265625 1724702952.2870
MEM 736.265625 1724702952.3921
MEM 736.265625 1724702952.4973
MEM 736.281250 1724702952.6007
MEM 736.281250 1724702952.7058
MEM 736.281250 1724702952.8108
MEM 736.281250 1724702952.9159
MEM 736.281250 1724702953.0211
MEM 736.281250 1724702953.1261
MEM 736.296875 1724702953.2276
MEM 736.296875 1724702953.3326
MEM 737.140625 1724702953.4379
MEM 737.140625 1724702953.5431
MEM 737.140625 1724702953.6483
MEM 737.140625 1724702953.7535
MEM 737.140625 1724702953.8586
MEM 737.140625 1724702953.9638
MEM 737.140625 1724702954.0689
MEM 737.140625 1724702954.1741
MEM 737.171875 1724702954.2777
MEM 737.171875 1724702954.3801
MEM 737.171875 1724702954.4852
MEM 737.171875 1724702954.5905
MEM 737.171875 1724702954.6956
MEM 737.171875 1724702954.8007
MEM 737.203125 1724702954.9059
MEM 737.203125 1724702955.0112
MEM 737.218750 1724702955.1163
